Lat,Lon,,
34.687,137.633,,
34.602,138.015,,
34.516,138.397,,
34.430,138.777,,
34.342,139.157,,
34.252,139.537,,
34.162,139.915,,
34.071,140.293,,
33.978,140.670,,
33.884,141.046,,
33.790,141.422,,
33.694,141.796,,
33.597,142.170,,
33.499,142.543,,
33.400,142.915,,
33.299,143.286,,
33.611,76.593,,
33.711,76.966,,
33.811,77.339,,
33.909,77.713,,
34.007,78.088,,
34.103,78.464,,
34.198,78.840,,
34.292,79.218,,
34.385,79.596,,
34.476,79.975,,
34.567,80.355,,
34.656,80.735,,
34.745,81.117,,
34.832,81.499,,
34.918,81.882,,
35.003,82.265,,
35.087,82.650,,
35.169,83.035,,
35.251,83.420,,
35.331,83.807,,
35.410,84.194,,
35.488,84.582,,
35.565,84.971,,
35.641,85.360,,
35.715,85.750,,
35.788,86.141,,
35.860,86.532,,
35.931,86.924,,
36.001,87.316,,
36.070,87.710,,
36.137,88.103,,
36.203,88.498,,
36.268,88.893,,
36.332,89.288,,
36.395,89.685,,
36.456,90.081,,
36.516,90.479,,
36.575,90.877,,
36.633,91.275,,
36.690,91.674,,
36.745,92.074,,
36.799,92.474,,
36.852,92.874,,
36.904,93.275,,
36.954,93.676,,
37.004,94.078,,
37.052,94.481,,
37.098,94.884,,
37.144,95.287,,
37.188,95.691,,
37.232,96.095,,
37.273,96.499,,
37.314,96.904,,
37.354,97.310,,
37.392,97.715,,
37.429,98.121,,
37.464,98.528,,
37.499,98.934,,
37.532,99.341,,
37.564,99.749,,
37.595,100.156,,
37.624,100.564,,
37.653,100.973,,
37.680,101.381,,
37.705,101.790,,
37.730,102.199,,
37.753,102.608,,
37.775,103.018,,
37.796,103.427,,
37.815,103.837,,
37.834,104.247,,
37.851,104.657,,
37.866,105.068,,
37.881,105.478,,
37.894,105.889,,
37.906,106.300,,
37.917,106.710,,
37.926,107.121,,
37.934,107.532,,
37.941,107.944,,
37.947,108.355,,
37.951,108.766,,
37.955,109.177,,
37.956,109.589,,
37.957,110.000,,
37.956,110.411,,
37.955,110.823,,
37.951,111.234,,
37.947,111.645,,
37.941,112.056,,
37.934,112.468,,
37.926,112.879,,
37.917,113.290,,
37.906,113.700,,
37.894,114.111,,
37.881,114.522,,
37.866,114.932,,
37.851,115.343,,
37.834,115.753,,
37.815,116.163,,
37.796,116.573,,
37.775,116.982,,
37.753,117.392,,
37.730,117.801,,
37.705,118.210,,
37.680,118.619,,
37.653,119.027,,
37.624,119.436,,
37.595,119.844,,
37.564,120.251,,
37.532,120.659,,
37.499,121.066,,
37.464,121.472,,
37.429,121.879,,
37.392,122.285,,
37.354,122.690,,
37.314,123.096,,
37.273,123.501,,
37.232,123.905,,
37.188,124.309,,
37.144,124.713,,
37.098,125.116,,
37.052,125.519,,
37.004,125.922,,
36.954,126.324,,
36.904,126.725,,
36.852,127.126,,
36.799,127.526,,
36.745,127.926,,
36.690,128.326,,
36.633,128.725,,
36.575,129.123,,
36.516,129.521,,
36.456,129.919,,
36.395,130.315,,
36.332,130.712,,
36.268,131.107,,
36.203,131.502,,
36.137,131.897,,
36.070,132.290,,
36.001,132.684,,
35.931,133.076,,
35.860,133.468,,
35.788,133.859,,
35.715,134.250,,
35.641,134.640,,
35.565,135.029,,
35.488,135.418,,
35.410,135.806,,
35.331,136.193,,
35.251,136.580,,
35.169,136.965,,
35.087,137.350,,
35.003,137.735,,
34.918,138.118,,
34.832,138.501,,
34.745,138.883,,
34.656,139.265,,
34.567,139.645,,
34.476,140.025,,
34.385,140.404,,
34.292,140.782,,
34.198,141.160,,
34.103,141.536,,
34.007,141.912,,
33.909,142.287,,
33.811,142.661,,
33.711,143.034,,
33.611,143.407,,
33.922,76.472,,
34.023,76.846,,
34.123,77.220,,
34.221,77.595,,
34.319,77.971,,
34.416,78.348,,
34.511,78.726,,
34.605,79.105,,
34.698,79.484,,
34.790,79.865,,
34.881,80.246,,
34.971,80.627,,
35.060,81.010,,
35.147,81.393,,
35.234,81.777,,
35.319,82.162,,
35.403,82.548,,
35.486,82.934,,
35.567,83.321,,
35.648,83.709,,
35.727,84.098,,
35.806,84.487,,
35.883,84.877,,
35.958,85.268,,
36.033,85.659,,
36.107,86.051,,
36.179,86.444,,
36.250,86.837,,
36.320,87.231,,
36.389,87.625,,
36.457,88.021,,
36.523,88.417,,
36.588,88.813,,
36.652,89.210,,
36.715,89.608,,
36.777,90.006,,
36.837,90.405,,
36.896,90.804,,
36.954,91.204,,
37.011,91.604,,
37.067,92.005,,
37.121,92.407,,
37.174,92.809,,
37.226,93.211,,
37.277,93.614,,
37.326,94.018,,
37.374,94.421,,
37.421,94.826,,
37.467,95.231,,
37.511,95.636,,
37.555,96.041,,
37.597,96.447,,
37.638,96.854,,
37.677,97.261,,
37.715,97.668,,
37.753,98.076,,
37.788,98.483,,
37.823,98.892,,
37.856,99.300,,
37.888,99.709,,
37.919,100.118,,
37.949,100.528,,
37.977,100.938,,
38.004,101.348,,
38.030,101.758,,
38.055,102.169,,
38.078,102.579,,
38.100,102.990,,
38.121,103.402,,
38.141,103.813,,
38.159,104.225,,
38.176,104.637,,
38.192,105.049,,
38.206,105.461,,
38.220,105.873,,
38.232,106.285,,
38.242,106.698,,
38.252,107.110,,
38.260,107.523,,
38.267,107.936,,
38.273,108.348,,
38.277,108.761,,
38.280,109.174,,
38.282,109.587,,
38.283,110.000,,
38.282,110.413,,
38.280,110.826,,
38.277,111.239,,
38.273,111.652,,
38.267,112.064,,
38.260,112.477,,
38.252,112.890,,
38.242,113.302,,
38.232,113.715,,
38.220,114.127,,
38.206,114.539,,
38.192,114.951,,
38.176,115.363,,
38.159,115.775,,
38.141,116.187,,
38.121,116.598,,
38.100,117.010,,
38.078,117.421,,
38.055,117.831,,
38.030,118.242,,
38.004,118.652,,
37.977,119.062,,
37.949,119.472,,
37.919,119.882,,
37.888,120.291,,
37.856,120.700,,
37.823,121.108,,
37.788,121.517,,
37.753,121.924,,
37.715,122.332,,
37.677,122.739,,
37.638,123.146,,
37.597,123.553,,
37.555,123.959,,
37.511,124.364,,
37.467,124.769,,
37.421,125.174,,
37.374,125.579,,
37.326,125.982,,
37.277,126.386,,
37.226,126.789,,
37.174,127.191,,
37.121,127.593,,
37.067,127.995,,
37.011,128.396,,
36.954,128.796,,
36.896,129.196,,
36.837,129.595,,
36.777,129.994,,
36.715,130.392,,
36.652,130.790,,
36.588,131.187,,
36.523,131.583,,
36.457,131.979,,
36.389,132.374,,
36.320,132.769,,
36.250,133.163,,
36.179,133.556,,
36.107,133.949,,
36.033,134.341,,
35.958,134.732,,
35.883,135.123,,
35.806,135.513,,
35.727,135.902,,
35.648,136.291,,
35.567,136.679,,
35.486,137.066,,
35.403,137.452,,
35.319,137.838,,
35.234,138.223,,
35.147,138.607,,
35.060,138.990,,
34.971,139.373,,
34.881,139.754,,
34.790,140.135,,
34.698,140.516,,
34.605,140.895,,
34.511,141.274,,
34.416,141.652,,
34.319,142.029,,
34.221,142.405,,
34.123,142.780,,
34.023,143.154,,
33.922,143.528,,
34.233,76.350,,
34.334,76.725,,
34.434,77.100,,
34.533,77.477,,
34.631,77.854,,
34.728,78.232,,
34.824,78.611,,
34.919,78.991,,
35.012,79.372,,
35.104,79.753,,
35.196,80.136,,
35.286,80.519,,
35.375,80.903,,
35.462,81.287,,
35.549,81.673,,
35.634,82.059,,
35.719,82.446,,
35.802,82.833,,
35.884,83.222,,
35.965,83.611,,
36.044,84.001,,
36.123,84.391,,
36.200,84.783,,
36.276,85.175,,
36.351,85.567,,
36.425,85.961,,
36.498,86.355,,
36.569,86.749,,
36.639,87.145,,
36.708,87.541,,
36.776,87.937,,
36.843,88.335,,
36.908,88.733,,
36.972,89.131,,
37.035,89.530,,
37.097,89.930,,
37.158,90.330,,
37.217,90.731,,
37.275,91.132,,
37.332,91.534,,
37.388,91.936,,
37.442,92.339,,
37.496,92.743,,
37.548,93.147,,
37.599,93.551,,
37.648,93.956,,
37.697,94.362,,
37.744,94.767,,
37.790,95.174,,
37.834,95.580,,
37.878,95.988,,
37.920,96.395,,
37.961,96.803,,
38.001,97.212,,
38.039,97.620,,
38.076,98.029,,
38.112,98.439,,
38.147,98.849,,
38.180,99.259,,
38.213,99.669,,
38.243,100.080,,
38.273,100.491,,
38.302,100.903,,
38.329,101.314,,
38.355,101.726,,
38.379,102.138,,
38.403,102.551,,
38.425,102.963,,
38.446,103.376,,
38.465,103.789,,
38.484,104.202,,
38.501,104.616,,
38.517,105.029,,
38.531,105.443,,
38.545,105.857,,
38.557,106.271,,
38.567,106.685,,
38.577,107.099,,
38.585,107.513,,
38.592,107.928,,
38.598,108.342,,
38.602,108.756,,
38.606,109.171,,
38.607,109.585,,
38.608,110.000,,
38.607,110.415,,
38.606,110.829,,
38.602,111.244,,
38.598,111.658,,
38.592,112.072,,
38.585,112.487,,
38.577,112.901,,
38.567,113.315,,
38.557,113.729,,
38.545,114.143,,
38.531,114.557,,
38.517,114.971,,
38.501,115.384,,
38.484,115.798,,
38.465,116.211,,
38.446,116.624,,
38.425,117.037,,
38.403,117.449,,
38.379,117.862,,
38.355,118.274,,
38.329,118.686,,
38.302,119.097,,
38.273,119.509,,
38.243,119.920,,
38.213,120.331,,
38.180,120.741,,
38.147,121.151,,
38.112,121.561,,
38.076,121.971,,
38.039,122.380,,
38.001,122.788,,
37.961,123.197,,
37.920,123.605,,
37.878,124.012,,
37.834,124.420,,
37.790,124.826,,
37.744,125.233,,
37.697,125.638,,
37.648,126.044,,
37.599,126.449,,
37.548,126.853,,
37.496,127.257,,
37.442,127.661,,
37.388,128.064,,
37.332,128.466,,
37.275,128.868,,
37.217,129.269,,
37.158,129.670,,
37.097,130.070,,
37.035,130.470,,
36.972,130.869,,
36.908,131.267,,
36.843,131.665,,
36.776,132.063,,
36.708,132.459,,
36.639,132.855,,
36.569,133.251,,
36.498,133.645,,
36.425,134.039,,
36.351,134.433,,
36.276,134.825,,
36.200,135.217,,
36.123,135.609,,
36.044,135.999,,
35.965,136.389,,
35.884,136.778,,
35.802,137.167,,
35.719,137.554,,
35.634,137.941,,
35.549,138.327,,
35.462,138.713,,
35.375,139.097,,
35.286,139.481,,
35.196,139.864,,
35.104,140.247,,
35.012,140.628,,
34.919,141.009,,
34.824,141.389,,
34.728,141.768,,
34.631,142.146,,
34.533,142.523,,
34.434,142.900,,
34.334,143.275,,
34.233,143.650,,
34.544,76.227,,
34.645,76.603,,
34.746,76.980,,
34.845,77.357,,
34.944,77.736,,
35.041,78.115,,
35.137,78.496,,
35.232,78.877,,
35.325,79.259,,
35.418,79.641,,
35.510,80.025,,
35.600,80.409,,
35.689,80.794,,
35.777,81.180,,
35.864,81.567,,
35.950,81.954,,
36.034,82.343,,
36.118,82.732,,
36.200,83.121,,
36.281,83.512,,
36.361,83.903,,
36.440,84.295,,
36.517,84.688,,
36.594,85.081,,
36.669,85.475,,
36.743,85.870,,
36.816,86.265,,
36.888,86.661,,
36.958,87.058,,
37.027,87.456,,
37.095,87.854,,
37.162,88.252,,
37.228,88.652,,
37.292,89.051,,
37.355,89.452,,
37.417,89.853,,
37.478,90.255,,
37.538,90.657,,
37.596,91.060,,
37.653,91.463,,
37.709,91.867,,
37.764,92.271,,
37.817,92.676,,
37.870,93.082,,
37.921,93.488,,
37.970,93.894,,
38.019,94.301,,
38.066,94.709,,
38.112,95.116,,
38.157,95.525,,
38.201,95.933,,
38.243,96.343,,
38.284,96.752,,
38.324,97.162,,
38.362,97.572,,
38.400,97.983,,
38.436,98.394,,
38.471,98.805,,
38.504,99.217,,
38.536,99.629,,
38.567,100.042,,
38.597,100.454,,
38.626,100.867,,
38.653,101.280,,
38.679,101.694,,
38.704,102.108,,
38.727,102.522,,
38.750,102.936,,
38.770,103.350,,
38.790,103.765,,
38.809,104.180,,
38.826,104.595,,
38.842,105.010,,
38.856,105.425,,
38.870,105.841,,
38.882,106.256,,
38.893,106.672,,
38.902,107.088,,
38.910,107.504,,
38.917,107.919,,
38.923,108.336,,
38.927,108.752,,
38.931,109.168,,
38.933,109.584,,
38.933,110.000,,
38.933,110.416,,
38.931,110.832,,
38.927,111.248,,
38.923,111.664,,
38.917,112.081,,
38.910,112.496,,
38.902,112.912,,
38.893,113.328,,
38.882,113.744,,
38.870,114.159,,
38.856,114.575,,
38.842,114.990,,
38.826,115.405,,
38.809,115.820,,
38.790,116.235,,
38.770,116.650,,
38.750,117.064,,
38.727,117.478,,
38.704,117.892,,
38.679,118.306,,
38.653,118.720,,
38.626,119.133,,
38.597,119.546,,
38.567,119.958,,
38.536,120.371,,
38.504,120.783,,
38.471,121.195,,
38.436,121.606,,
38.400,122.017,,
38.362,122.428,,
38.324,122.838,,
38.284,123.248,,
38.243,123.657,,
38.201,124.067,,
38.157,124.475,,
38.112,124.884,,
38.066,125.291,,
38.019,125.699,,
37.970,126.106,,
37.921,126.512,,
37.870,126.918,,
37.817,127.324,,
37.764,127.729,,
37.709,128.133,,
37.653,128.537,,
37.596,128.940,,
37.538,129.343,,
37.478,129.745,,
37.417,130.147,,
37.355,130.548,,
37.292,130.949,,
37.228,131.348,,
37.162,131.748,,
37.095,132.146,,
37.027,132.544,,
36.958,132.942,,
36.888,133.339,,
36.816,133.735,,
36.743,134.130,,
36.669,134.525,,
36.594,134.919,,
36.517,135.312,,
36.440,135.705,,
36.361,136.097,,
36.281,136.488,,
36.200,136.879,,
36.118,137.268,,
36.034,137.657,,
35.950,138.046,,
35.864,138.433,,
35.777,138.820,,
35.689,139.206,,
35.600,139.591,,
35.510,139.975,,
35.418,140.359,,
35.325,140.741,,
35.232,141.123,,
35.137,141.505,,
35.041,141.885,,
34.944,142.264,,
34.845,142.643,,
34.746,143.020,,
34.645,143.397,,
34.544,143.773,,
34.854,76.103,,
34.956,76.480,,
35.057,76.858,,
35.157,77.237,,
35.256,77.617,,
35.353,77.997,,
35.449,78.379,,
35.545,78.761,,
35.639,79.144,,
35.732,79.528,,
35.823,79.913,,
35.914,80.299,,
36.004,80.685,,
36.092,81.072,,
36.179,81.460,,
36.265,81.849,,
36.350,82.239,,
36.434,82.629,,
36.516,83.020,,
36.598,83.412,,
36.678,83.805,,
36.757,84.198,,
36.835,84.592,,
36.911,84.987,,
36.987,85.382,,
37.061,85.778,,
37.134,86.175,,
37.206,86.573,,
37.277,86.971,,
37.346,87.370,,
37.414,87.769,,
37.481,88.169,,
37.547,88.570,,
37.612,88.971,,
37.675,89.373,,
37.737,89.776,,
37.798,90.179,,
37.858,90.583,,
37.917,90.987,,
37.974,91.392,,
38.030,91.797,,
38.085,92.203,,
38.139,92.610,,
38.191,93.017,,
38.242,93.424,,
38.292,93.832,,
38.341,94.240,,
38.388,94.649,,
38.434,95.059,,
38.479,95.469,,
38.523,95.879,,
38.566,96.289,,
38.607,96.701,,
38.647,97.112,,
38.685,97.524,,
38.723,97.936,,
38.759,98.349,,
38.794,98.762,,
38.828,99.175,,
38.860,99.589,,
38.891,100.003,,
38.921,100.417,,
38.950,100.831,,
38.977,101.246,,
39.003,101.661,,
39.028,102.077,,
39.052,102.492,,
39.074,102.908,,
39.095,103.324,,
39.115,103.740,,
39.133,104.157,,
39.150,104.573,,
39.166,104.990,,
39.181,105.407,,
39.194,105.824,,
39.206,106.241,,
39.217,106.659,,
39.227,107.076,,
39.235,107.494,,
39.242,107.911,,
39.248,108.329,,
39.252,108.747,,
39.256,109.164,,
39.257,109.582,,
39.258,110.000,,
39.257,110.418,,
39.256,110.836,,
39.252,111.253,,
39.248,111.671,,
39.242,112.089,,
39.235,112.506,,
39.227,112.924,,
39.217,113.341,,
39.206,113.759,,
39.194,114.176,,
39.181,114.593,,
39.166,115.010,,
39.150,115.427,,
39.133,115.843,,
39.115,116.260,,
39.095,116.676,,
39.074,117.092,,
39.052,117.508,,
39.028,117.923,,
39.003,118.339,,
38.977,118.754,,
38.950,119.169,,
38.921,119.583,,
38.891,119.997,,
38.860,120.411,,
38.828,120.825,,
38.794,121.238,,
38.759,121.651,,
38.723,122.064,,
38.685,122.476,,
38.647,122.888,,
38.607,123.299,,
38.566,123.711,,
38.523,124.121,,
38.479,124.531,,
38.434,124.941,,
38.388,125.351,,
38.341,125.760,,
38.292,126.168,,
38.242,126.576,,
38.191,126.983,,
38.139,127.390,,
38.085,127.797,,
38.030,128.203,,
37.974,128.608,,
37.917,129.013,,
37.858,129.417,,
37.798,129.821,,
37.737,130.224,,
37.675,130.627,,
37.612,131.029,,
37.547,131.430,,
37.481,131.831,,
37.414,132.231,,
37.346,132.630,,
37.277,133.029,,
37.206,133.427,,
37.134,133.825,,
37.061,134.222,,
36.987,134.618,,
36.911,135.013,,
36.835,135.408,,
36.757,135.802,,
36.678,136.195,,
36.598,136.588,,
36.516,136.980,,
36.434,137.371,,
36.350,137.761,,
36.265,138.151,,
36.179,138.540,,
36.092,138.928,,
36.004,139.315,,
35.914,139.701,,
35.823,140.087,,
35.732,140.472,,
35.639,140.856,,
35.545,141.239,,
35.449,141.621,,
35.353,142.003,,
35.256,142.383,,
35.157,142.763,,
35.057,143.142,,
34.956,143.520,,
34.854,143.897,,
35.165,75.978,,
35.267,76.356,,
35.368,76.736,,
35.468,77.116,,
35.567,77.497,,
35.665,77.879,,
35.762,78.261,,
35.857,78.645,,
35.952,79.029,,
36.045,79.415,,
36.137,79.801,,
36.228,80.188,,
36.318,80.575,,
36.406,80.964,,
36.494,81.353,,
36.580,81.743,,
36.665,82.134,,
36.749,82.526,,
36.832,82.918,,
36.914,83.312,,
36.994,83.705,,
37.073,84.100,,
37.151,84.496,,
37.228,84.892,,
37.304,85.288,,
37.379,85.686,,
37.452,86.084,,
37.524,86.483,,
37.595,86.883,,
37.665,87.283,,
37.733,87.684,,
37.800,88.085,,
37.866,88.488,,
37.931,88.890,,
37.995,89.294,,
38.057,89.698,,
38.118,90.103,,
38.178,90.508,,
38.237,90.914,,
38.295,91.320,,
38.351,91.727,,
38.406,92.134,,
38.460,92.542,,
38.512,92.951,,
38.564,93.360,,
38.614,93.769,,
38.663,94.179,,
38.710,94.590,,
38.757,95.001,,
38.802,95.412,,
38.845,95.824,,
38.888,96.236,,
38.929,96.649,,
38.969,97.062,,
39.008,97.475,,
39.046,97.889,,
39.082,98.303,,
39.117,98.718,,
39.151,99.133,,
39.183,99.548,,
39.215,99.963,,
39.245,100.379,,
39.273,100.795,,
39.301,101.212,,
39.327,101.629,,
39.352,102.046,,
39.376,102.463,,
39.398,102.880,,
39.419,103.298,,
39.439,103.716,,
39.457,104.134,,
39.475,104.552,,
39.491,104.970,,
39.505,105.389,,
39.519,105.808,,
39.531,106.227,,
39.542,106.646,,
39.551,107.065,,
39.560,107.484,,
39.567,107.903,,
39.573,108.322,,
39.577,108.742,,
39.580,109.161,,
39.582,109.581,,
39.583,110.000,,
39.582,110.419,,
39.580,110.839,,
39.577,111.258,,
39.573,111.678,,
39.567,112.097,,
39.560,112.516,,
39.551,112.935,,
39.542,113.354,,
39.531,113.773,,
39.519,114.192,,
39.505,114.611,,
39.491,115.030,,
39.475,115.448,,
39.457,115.866,,
39.439,116.284,,
39.419,116.702,,
39.398,117.120,,
39.376,117.537,,
39.352,117.954,,
39.327,118.371,,
39.301,118.788,,
39.273,119.205,,
39.245,119.621,,
39.215,120.037,,
39.183,120.452,,
39.151,120.867,,
39.117,121.282,,
39.082,121.697,,
39.046,122.111,,
39.008,122.525,,
38.969,122.938,,
38.929,123.351,,
38.888,123.764,,
38.845,124.176,,
38.802,124.588,,
38.757,124.999,,
38.710,125.410,,
38.663,125.821,,
38.614,126.231,,
38.564,126.640,,
38.512,127.049,,
38.460,127.458,,
38.406,127.866,,
38.351,128.273,,
38.295,128.680,,
38.237,129.086,,
38.178,129.492,,
38.118,129.897,,
38.057,130.302,,
37.995,130.706,,
37.931,131.110,,
37.866,131.512,,
37.800,131.915,,
37.733,132.316,,
37.665,132.717,,
37.595,133.117,,
37.524,133.517,,
37.452,133.916,,
37.379,134.314,,
37.304,134.712,,
37.228,135.108,,
37.151,135.504,,
37.073,135.900,,
36.994,136.295,,
36.914,136.688,,
36.832,137.082,,
36.749,137.474,,
36.665,137.866,,
36.580,138.257,,
36.494,138.647,,
36.406,139.036,,
36.318,139.425,,
36.228,139.812,,
36.137,140.199,,
36.045,140.585,,
35.952,140.971,,
35.857,141.355,,
35.762,141.739,,
35.665,142.121,,
35.567,142.503,,
35.468,142.884,,
35.368,143.264,,
35.267,143.644,,
35.165,144.022,,
35.475,75.852,,
35.578,76.232,,
35.679,76.612,,
35.780,76.994,,
35.879,77.376,,
35.977,77.759,,
36.074,78.143,,
36.170,78.528,,
36.264,78.914,,
36.358,79.300,,
36.450,79.688,,
36.542,80.076,,
36.632,80.465,,
36.721,80.855,,
36.808,81.245,,
36.895,81.637,,
36.980,82.029,,
37.065,82.422,,
37.148,82.816,,
37.230,83.210,,
37.310,83.606,,
37.390,84.002,,
37.468,84.398,,
37.545,84.796,,
37.621,85.194,,
37.696,85.593,,
37.770,85.993,,
37.842,86.393,,
37.913,86.794,,
37.983,87.196,,
38.052,87.598,,
38.119,88.001,,
38.185,88.405,,
38.250,88.809,,
38.314,89.214,,
38.377,89.619,,
38.438,90.026,,
38.498,90.432,,
38.557,90.840,,
38.615,91.247,,
38.671,91.656,,
38.727,92.065,,
38.781,92.474,,
38.833,92.884,,
38.885,93.295,,
38.935,93.706,,
38.984,94.117,,
39.032,94.529,,
39.078,94.942,,
39.124,95.355,,
39.168,95.768,,
39.210,96.182,,
39.252,96.596,,
39.292,97.011,,
39.331,97.426,,
39.369,97.841,,
39.405,98.257,,
39.440,98.673,,
39.474,99.090,,
39.507,99.507,,
39.538,99.924,,
39.568,100.341,,
39.597,100.759,,
39.624,101.177,,
39.651,101.596,,
39.676,102.014,,
39.699,102.433,,
39.722,102.852,,
39.743,103.271,,
39.763,103.691,,
39.781,104.111,,
39.799,104.531,,
39.815,104.951,,
39.830,105.371,,
39.843,105.791,,
39.855,106.212,,
39.866,106.632,,
39.876,107.053,,
39.884,107.474,,
39.891,107.895,,
39.897,108.316,,
39.901,108.737,,
39.905,109.158,,
39.907,109.579,,
39.907,110.000,,
39.907,110.421,,
39.905,110.842,,
39.901,111.263,,
39.897,111.684,,
39.891,112.105,,
39.884,112.526,,
39.876,112.947,,
39.866,113.368,,
39.855,113.788,,
39.843,114.209,,
39.830,114.629,,
39.815,115.049,,
39.799,115.469,,
39.781,115.889,,
39.763,116.309,,
39.743,116.729,,
39.722,117.148,,
39.699,117.567,,
39.676,117.986,,
39.651,118.404,,
39.624,118.823,,
39.597,119.241,,
39.568,119.659,,
39.538,120.076,,
39.507,120.493,,
39.474,120.910,,
39.440,121.327,,
39.405,121.743,,
39.369,122.159,,
39.331,122.574,,
39.292,122.989,,
39.252,123.404,,
39.210,123.818,,
39.168,124.232,,
39.124,124.645,,
39.078,125.058,,
39.032,125.471,,
38.984,125.883,,
38.935,126.294,,
38.885,126.705,,
38.833,127.116,,
38.781,127.526,,
38.727,127.935,,
38.671,128.344,,
38.615,128.753,,
38.557,129.160,,
38.498,129.568,,
38.438,129.974,,
38.377,130.381,,
38.314,130.786,,
38.250,131.191,,
38.185,131.595,,
38.119,131.999,,
38.052,132.402,,
37.983,132.804,,
37.913,133.206,,
37.842,133.607,,
37.770,134.007,,
37.696,134.407,,
37.621,134.806,,
37.545,135.204,,
37.468,135.602,,
37.390,135.998,,
37.310,136.394,,
37.230,136.790,,
37.148,137.184,,
37.065,137.578,,
36.980,137.971,,
36.895,138.363,,
36.808,138.755,,
36.721,139.145,,
36.632,139.535,,
36.542,139.924,,
36.450,140.312,,
36.358,140.700,,
36.264,141.086,,
36.170,141.472,,
36.074,141.857,,
35.977,142.241,,
35.879,142.624,,
35.780,143.006,,
35.679,143.388,,
35.578,143.768,,
35.475,144.148,,
35.785,75.726,,
35.888,76.107,,
35.990,76.488,,
36.091,76.871,,
36.190,77.254,,
36.289,77.639,,
36.386,78.024,,
36.482,78.410,,
36.577,78.797,,
36.671,79.185,,
36.764,79.573,,
36.855,79.963,,
36.945,80.353,,
37.035,80.744,,
37.123,81.136,,
37.210,81.529,,
37.295,81.923,,
37.380,82.317,,
37.463,82.712,,
37.545,83.108,,
37.626,83.505,,
37.706,83.902,,
37.785,84.300,,
37.862,84.699,,
37.938,85.099,,
38.013,85.499,,
38.087,85.900,,
38.159,86.302,,
38.231,86.705,,
38.301,87.108,,
38.370,87.512,,
38.438,87.916,,
38.504,88.321,,
38.569,88.727,,
38.633,89.133,,
38.696,89.540,,
38.758,89.948,,
38.818,90.356,,
38.877,90.765,,
38.935,91.174,,
38.992,91.584,,
39.047,91.995,,
39.101,92.406,,
39.154,92.817,,
39.206,93.230,,
39.256,93.642,,
39.305,94.055,,
39.353,94.469,,
39.400,94.883,,
39.445,95.297,,
39.489,95.712,,
39.532,96.128,,
39.574,96.544,,
39.614,96.960,,
39.653,97.376,,
39.691,97.793,,
39.728,98.211,,
39.763,98.629,,
39.797,99.047,,
39.830,99.465,,
39.861,99.884,,
39.891,100.303,,
39.920,100.723,,
39.948,101.142,,
39.974,101.562,,
39.999,101.983,,
40.023,102.403,,
40.045,102.824,,
40.067,103.245,,
40.087,103.666,,
40.105,104.087,,
40.123,104.509,,
40.139,104.931,,
40.153,105.352,,
40.167,105.774,,
40.179,106.197,,
40.190,106.619,,
40.200,107.041,,
40.208,107.464,,
40.215,107.886,,
40.221,108.309,,
40.226,108.732,,
40.229,109.154,,
40.231,109.577,,
40.231,110.000,,
40.231,110.423,,
40.229,110.846,,
40.226,111.268,,
40.221,111.691,,
40.215,112.114,,
40.208,112.536,,
40.200,112.959,,
40.190,113.381,,
40.179,113.803,,
40.167,114.226,,
40.153,114.648,,
40.139,115.069,,
40.123,115.491,,
40.105,115.913,,
40.087,116.334,,
40.067,116.755,,
40.045,117.176,,
40.023,117.597,,
39.999,118.017,,
39.974,118.438,,
39.948,118.858,,
39.920,119.277,,
39.891,119.697,,
39.861,120.116,,
39.830,120.535,,
39.797,120.953,,
39.763,121.371,,
39.728,121.789,,
39.691,122.207,,
39.653,122.624,,
39.614,123.040,,
39.574,123.456,,
39.532,123.872,,
39.489,124.288,,
39.445,124.703,,
39.400,125.117,,
39.353,125.531,,
39.305,125.945,,
39.256,126.358,,
39.206,126.770,,
39.154,127.183,,
39.101,127.594,,
39.047,128.005,,
38.992,128.416,,
38.935,128.826,,
38.877,129.235,,
38.818,129.644,,
38.758,130.052,,
38.696,130.460,,
38.633,130.867,,
38.569,131.273,,
38.504,131.679,,
38.438,132.084,,
38.370,132.488,,
38.301,132.892,,
38.231,133.295,,
38.159,133.698,,
38.087,134.100,,
38.013,134.501,,
37.938,134.901,,
37.862,135.301,,
37.785,135.700,,
37.706,136.098,,
37.626,136.495,,
37.545,136.892,,
37.463,137.288,,
37.380,137.683,,
37.295,138.077,,
37.210,138.471,,
37.123,138.864,,
37.035,139.256,,
36.945,139.647,,
36.855,140.037,,
36.764,140.427,,
36.671,140.815,,
36.577,141.203,,
36.482,141.590,,
36.386,141.976,,
36.289,142.361,,
36.190,142.746,,
36.091,143.129,,
35.990,143.512,,
35.888,143.893,,
35.785,144.274,,
36.095,75.598,,
36.198,75.980,,
36.300,76.363,,
36.401,76.747,,
36.501,77.132,,
36.600,77.517,,
36.698,77.904,,
36.794,78.291,,
36.889,78.679,,
36.984,79.069,,
37.076,79.459,,
37.168,79.849,,
37.259,80.241,,
37.348,80.633,,
37.437,81.027,,
37.524,81.421,,
37.610,81.816,,
37.695,82.212,,
37.778,82.608,,
37.861,83.005,,
37.942,83.403,,
38.022,83.802,,
38.101,84.202,,
38.178,84.602,,
38.255,85.003,,
38.330,85.405,,
38.404,85.808,,
38.477,86.211,,
38.548,86.615,,
38.619,87.019,,
38.688,87.425,,
